;group;user;task_id;funnel
3872;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 2}
3873;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3874;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Stranger Shapes;{'started': 2, 'create_shape': 4, 'submitted': 5, 'completed': 1}
3875;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Tall and Small;{'started': 1, 'create_shape': 4, 'submitted': 7, 'completed': 2}
3876;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Ramp Up and Can It;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
3877;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;More Than Meets Your Eye;{'started': 2, 'create_shape': 14, 'submitted': 1, 'completed': 1}
3878;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Not Bird;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
3879;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Unnecessary;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
3880;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Zzz;{'started': 2, 'create_shape': 7, 'submitted': 2, 'completed': 1}
3881;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Bull Market;{'started': 1, 'create_shape': 8, 'submitted': 1, 'completed': 1}
3882;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Few Clues;{'started': 1, 'create_shape': 4, 'submitted': 2, 'completed': 1}
3883;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Orange Dance;{'started': 1, 'create_shape': 6, 'submitted': 4, 'completed': 1}
3884;e6af7d42084352a39449e6d0a09b18cd;5e186eef80240c4069112f359dadf9ef;Bear Market;{'started': 1, 'create_shape': 9, 'submitted': 0, 'completed': 0}
3885;e6af7d42084352a39449e6d0a09b18cd;b569f465acee475bc6eb06a288b823c7;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3886;e6af7d42084352a39449e6d0a09b18cd;b569f465acee475bc6eb06a288b823c7;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 0}
3887;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3888;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3889;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
3890;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3891;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;5. Removing Objects;{'started': 2, 'create_shape': 39, 'submitted': 7, 'completed': 1}
3892;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 3, 'completed': 1}
3893;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3894;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3895;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
3896;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Square Cross-Sections;{'started': 1, 'create_shape': 11, 'submitted': 5, 'completed': 1}
3897;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Bird Fez;{'started': 2, 'create_shape': 9, 'submitted': 3, 'completed': 1}
3898;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Pi Henge;{'started': 3, 'create_shape': 5, 'submitted': 3, 'completed': 1}
3899;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;45-Degree Rotations;{'started': 2, 'create_shape': 10, 'submitted': 1, 'completed': 1}
3900;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Pyramids are Strange;{'started': 2, 'create_shape': 9, 'submitted': 2, 'completed': 1}
3901;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Boxes Obscure Spheres;{'started': 2, 'create_shape': 10, 'submitted': 5, 'completed': 1}
3902;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Object Limits;{'started': 1, 'create_shape': 1, 'submitted': 6, 'completed': 1}
3903;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Warm Up;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3904;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 2}
3905;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
3906;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Bear Market;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
3907;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 10, 'completed': 1}
3908;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Tall and Small;{'started': 1, 'create_shape': 2, 'submitted': 6, 'completed': 2}
3909;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Ramp Up and Can It;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
3910;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;More Than Meets Your Eye;{'started': 2, 'create_shape': 7, 'submitted': 2, 'completed': 0}
3911;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3912;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
3913;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
3914;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3915;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;5. Removing Objects;{'started': 1, 'create_shape': 5, 'submitted': 6, 'completed': 2}
3916;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 11, 'completed': 2}
3917;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
3918;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 2}
3919;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 3, 'completed': 1}
3920;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Square Cross-Sections;{'started': 1, 'create_shape': 4, 'submitted': 4, 'completed': 2}
3921;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Bird Fez;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
3922;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Pi Henge;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 1}
3923;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;45-Degree Rotations;{'started': 4, 'create_shape': 18, 'submitted': 5, 'completed': 1}
3924;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Pyramids are Strange;{'started': 3, 'create_shape': 8, 'submitted': 9, 'completed': 2}
3925;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Warm Up;{'started': 2, 'create_shape': 4, 'submitted': 5, 'completed': 1}
3926;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Boxes Obscure Spheres;{'started': 4, 'create_shape': 21, 'submitted': 7, 'completed': 1}
3927;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Object Limits;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 1}
3928;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
3929;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3930;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 10, 'completed': 1}
3931;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Tall and Small;{'started': 1, 'create_shape': 2, 'submitted': 11, 'completed': 1}
3932;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Ramp Up and Can It;{'started': 1, 'create_shape': 3, 'submitted': 3, 'completed': 1}
3933;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;More Than Meets Your Eye;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 0}
3934;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Bear Market;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
3935;8cbfa61cb2b025b16b04a8e470422960;2636425489c6a77a532f75254d058a38;Orange Dance;{'started': 1, 'create_shape': 5, 'submitted': 0, 'completed': 0}
3936;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3937;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
3938;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 3, 'completed': 1}
3939;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;4. Match Silhouettes;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
3940;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;5. Removing Objects;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 1}
3941;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;6. Stretch a Ramp;{'started': 1, 'create_shape': 1, 'submitted': 3, 'completed': 1}
3942;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;7. Max 2 Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3943;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3944;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;9. Scaling Round Objects;{'started': 1, 'create_shape': 2, 'submitted': 6, 'completed': 1}
3945;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Square Cross-Sections;{'started': 2, 'create_shape': 21, 'submitted': 3, 'completed': 1}
3946;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Warm Up;{'started': 2, 'create_shape': 3, 'submitted': 1, 'completed': 1}
3947;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Bird Fez;{'started': 5, 'create_shape': 13, 'submitted': 11, 'completed': 1}
3948;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Boxes Obscure Spheres;{'started': 4, 'create_shape': 18, 'submitted': 3, 'completed': 1}
3949;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Pi Henge;{'started': 4, 'create_shape': 3, 'submitted': 3, 'completed': 1}
3950;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;45-Degree Rotations;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
3951;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Pyramids are Strange;{'started': 2, 'create_shape': 4, 'submitted': 2, 'completed': 2}
3952;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Object Limits;{'started': 1, 'create_shape': 1, 'submitted': 2, 'completed': 2}
3953;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Angled Silhouette;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
3954;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Sugar Cones;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3955;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Stranger Shapes;{'started': 4, 'create_shape': 8, 'submitted': 8, 'completed': 1}
3956;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Tall and Small;{'started': 2, 'create_shape': 4, 'submitted': 3, 'completed': 2}
3957;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Ramp Up and Can It;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 2}
3958;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;More Than Meets Your Eye;{'started': 1, 'create_shape': 9, 'submitted': 2, 'completed': 0}
3959;8cbfa61cb2b025b16b04a8e470422960;4713ace1b155ff9642b1a0ed67c1fdf3;Bear Market;{'started': 1, 'create_shape': 6, 'submitted': 0, 'completed': 0}
3960;e6af7d42084352a39449e6d0a09b18cd;031395e5e53450933d46c8646ae4ee27;8. Combine 2 Ramps;{'started': 2, 'create_shape': 2, 'submitted': 0, 'completed': 0}
3961;e6af7d42084352a39449e6d0a09b18cd;031395e5e53450933d46c8646ae4ee27;9. Scaling Round Objects;{'started': 1, 'create_shape': 3, 'submitted': 4, 'completed': 1}
3962;e6af7d42084352a39449e6d0a09b18cd;031395e5e53450933d46c8646ae4ee27;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3963;e6af7d42084352a39449e6d0a09b18cd;031395e5e53450933d46c8646ae4ee27;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3964;e6af7d42084352a39449e6d0a09b18cd;031395e5e53450933d46c8646ae4ee27;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3965;e6af7d42084352a39449e6d0a09b18cd;031395e5e53450933d46c8646ae4ee27;Square Cross-Sections;{'started': 1, 'create_shape': 10, 'submitted': 10, 'completed': 1}
3966;e6af7d42084352a39449e6d0a09b18cd;031395e5e53450933d46c8646ae4ee27;Bird Fez;{'started': 1, 'create_shape': 8, 'submitted': 13, 'completed': 0}
3967;8cbfa61cb2b025b16b04a8e470422960;1b55c999597635ddd855882330afecb8;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3968;8cbfa61cb2b025b16b04a8e470422960;1b55c999597635ddd855882330afecb8;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3969;8cbfa61cb2b025b16b04a8e470422960;1b55c999597635ddd855882330afecb8;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 5, 'completed': 1}
3970;8cbfa61cb2b025b16b04a8e470422960;1b55c999597635ddd855882330afecb8;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 2, 'completed': 1}
3971;8cbfa61cb2b025b16b04a8e470422960;1b55c999597635ddd855882330afecb8;5. Removing Objects;{'started': 2, 'create_shape': 7, 'submitted': 0, 'completed': 0}
3972;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;1. One Box;{'started': 2, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3973;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;2. Separated Boxes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3974;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;3. Rotate a Pyramid;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3975;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;4. Match Silhouettes;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3976;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;5. Removing Objects;{'started': 2, 'create_shape': 6, 'submitted': 4, 'completed': 1}
3977;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;6. Stretch a Ramp;{'started': 2, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3978;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;7. Max 2 Boxes;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
3979;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;8. Combine 2 Ramps;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3980;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;9. Scaling Round Objects;{'started': 2, 'create_shape': 4, 'submitted': 2, 'completed': 0}
3981;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Bear Market;{'started': 2, 'create_shape': 8, 'submitted': 0, 'completed': 0}
3982;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Square Cross-Sections;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
3983;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Warm Up;{'started': 2, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3984;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Object Limits;{'started': 3, 'create_shape': 3, 'submitted': 5, 'completed': 1}
3985;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Boxes Obscure Spheres;{'started': 3, 'create_shape': 11, 'submitted': 6, 'completed': 0}
3986;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Bird Fez;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
3987;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 7, 'completed': 1}
3988;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Sugar Cones;{'started': 1, 'create_shape': 3, 'submitted': 2, 'completed': 1}
3989;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 7, 'completed': 1}
3990;e6af7d42084352a39449e6d0a09b18cd;2fc80637fca670560429037eb31234b6;Tall and Small;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 0}
3991;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;Bird Fez;{'started': 19, 'create_shape': 30, 'submitted': 12, 'completed': 1}
3992;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;Pi Henge;{'started': 3, 'create_shape': 3, 'submitted': 1, 'completed': 1}
3993;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;45-Degree Rotations;{'started': 2, 'create_shape': 5, 'submitted': 1, 'completed': 1}
3994;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;Pyramids are Strange;{'started': 3, 'create_shape': 4, 'submitted': 1, 'completed': 1}
3995;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;Boxes Obscure Spheres;{'started': 2, 'create_shape': 21, 'submitted': 8, 'completed': 1}
3996;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;Object Limits;{'started': 2, 'create_shape': 4, 'submitted': 4, 'completed': 1}
3997;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;Warm Up;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
3998;e6af7d42084352a39449e6d0a09b18cd;8cec40ccb0fb360dd8828fa1d8843528;Angled Silhouette;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
3999;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Square Cross-Sections;{'started': 1, 'create_shape': 4, 'submitted': 2, 'completed': 1}
4000;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Bird Fez;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 1}
4001;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Pi Henge;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
4002;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;45-Degree Rotations;{'started': 1, 'create_shape': 5, 'submitted': 1, 'completed': 1}
4003;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Pyramids are Strange;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
4004;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Boxes Obscure Spheres;{'started': 1, 'create_shape': 4, 'submitted': 1, 'completed': 1}
4005;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Object Limits;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
4006;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Warm Up;{'started': 1, 'create_shape': 2, 'submitted': 1, 'completed': 1}
4007;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Angled Silhouette;{'started': 2, 'create_shape': 3, 'submitted': 1, 'completed': 1}
4008;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Sugar Cones;{'started': 2, 'create_shape': 69, 'submitted': 1, 'completed': 1}
4009;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Stranger Shapes;{'started': 1, 'create_shape': 2, 'submitted': 5, 'completed': 1}
4010;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Tall and Small;{'started': 1, 'create_shape': 2, 'submitted': 7, 'completed': 1}
4011;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Ramp Up and Can It;{'started': 3, 'create_shape': 187, 'submitted': 1, 'completed': 1}
4012;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;More Than Meets Your Eye;{'started': 2, 'create_shape': 26, 'submitted': 1, 'completed': 1}
4013;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Sandbox;{'started': 2, 'create_shape': 93, 'submitted': 0, 'completed': 0}
4014;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Not Bird;{'started': 1, 'create_shape': 3, 'submitted': 4, 'completed': 0}
4015;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Unnecessary;{'started': 2, 'create_shape': 3, 'submitted': 1, 'completed': 0}
4016;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Zzz;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
4017;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Bull Market;{'started': 1, 'create_shape': 2, 'submitted': 0, 'completed': 0}
4018;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Bear Market;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
4019;e6af7d42084352a39449e6d0a09b18cd;5d483abb3f27510378f2b7672e83bc1e;Orange Dance;{'started': 1, 'create_shape': 0, 'submitted': 0, 'completed': 0}
4020;8cbfa61cb2b025b16b04a8e470422960;ce2264a639e01f4ca75a0c242fbafb09;Angled Silhouette;{'started': 1, 'create_shape': 3, 'submitted': 1, 'completed': 0}
4021;8cbfa61cb2b025b16b04a8e470422960;ce2264a639e01f4ca75a0c242fbafb09;Bear Market;{'started': 1, 'create_shape': 13, 'submitted': 2, 'completed': 0}
4022;8cbfa61cb2b025b16b04a8e470422960;ce2264a639e01f4ca75a0c242fbafb09;Zzz;{'started': 1, 'create_shape': 4, 'submitted': 4, 'completed': 0}
4023;8cbfa61cb2b025b16b04a8e470422960;ce2264a639e01f4ca75a0c242fbafb09;Not Bird;{'started': 1, 'create_shape': 5, 'submitted': 2, 'completed': 1}
4024;8cbfa61cb2b025b16b04a8e470422960;ce2264a639e01f4ca75a0c242fbafb09;Orange Dance;{'started': 1, 'create_shape': 6, 'submitted': 0, 'completed': 0}
4025;e6af7d42084352a39449e6d0a09b18cd;a0734c7ec07d25795ad022c40f9e6ad8;Unnecessary;{'started': 1, 'create_shape': 67, 'submitted': 0, 'completed': 0}
4026;e6af7d42084352a39449e6d0a09b18cd;a0734c7ec07d25795ad022c40f9e6ad8;Sandbox;{'started': 1, 'create_shape': 12, 'submitted': 0, 'completed': 0}
4027;8cbfa61cb2b025b16b04a8e470422960;f7ab47845da1e7938d6eacd273fff776;1. One Box;{'started': 1, 'create_shape': 1, 'submitted': 1, 'completed': 1}
